id_icpe,nom_original,structure,etablissement,nom_complet,code_insee_commune,nom_commune,epci_siren,epci_nom,coordonnees_lat_lon,geometrie_geojson,id_ligne_export,siret,regime_icpe,categorie_seveso,priorite_nationale,url_fiche_georisques,elevage_bovins,elevage_porcs,elevage_volailles,activite_carriere,activite_eolienne,activite_industrielle,directive_ied,code_naf_division,date_enregistrement,annee_enregistrement,nb_rapports_inspection
5205033,SOCIETE SCIENTIFIQUE D'ARCACHON(a suppri,SOCIETE SCIENTIFIQUE D'ARCACHON(a suppri,,SOCIETE SCIENTIFIQUE D'ARCACHON(a suppri,33009,Arcachon,243300563,CA Bassin d'Arcachon Sud (COBAS),"44.663115, -1.163876","{""coordinates"": [-1.163876, 44.663115], ""type"": ""Point""}",946,78175919600012,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205033,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,91,2025-02-10T00:00:00+01:00,2025,0
5200654,CB (ex Chambourcy),CB (ex Chambourcy),,CB (ex Chambourcy),33096,Carbon-Blanc,243300316,Bordeaux Métropole,"44.906861, -0.496032","{""coordinates"": [-0.496032, 44.906861], ""type"": ""Point""}",571,35006338400035,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200654,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5206024,SARL RECUP AUTO,SARL RECUP AUTO,,SARL RECUP AUTO,33177,Gaillan-en-Médoc,200069995,CC Médoc Coeur de Presqu'île,"45.323877, -0.961373","{""coordinates"": [-0.961373, 45.323877], ""type"": ""Point""}",1028,43846606200017,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,45,2025-07-19T00:00:00+02:00,2025,0
5208928,ESTEVE Jean,ESTEVE Jean,,ESTEVE Jean,33334,Portets,200069581,CC Convergence Garonne,"44.681762, -0.421591","{""coordinates"": [-0.421591, 44.681762], ""type"": ""Point""}",1490,,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208928,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
53318454,STE CIV EXP CHATEAU TRONQUOY LALANDE,STE CIV EXP CHATEAU TRONQUOY LALANDE,,STE CIV EXP CHATEAU TRONQUOY LALANDE,33395,Saint-Estèphe,200069995,CC Médoc Coeur de Presqu'île,"45.250185, -0.786888","{""coordinates"": [-0.786888, 45.250185], ""type"": ""Point""}",2265,78198684900011,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053318454,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-03-12T00:00:00+01:00,2025,0
5203639,BOUYER LEROUX,BOUYER LEROUX,Noaillac,BOUYER LEROUX — Noaillac,33306,Noaillac,200044394,CC du Réolais en Sud Gironde,"44.512983, -0.043273","{""coordinates"": [-0.043273, 44.512983], ""type"": ""Point""}",892,52910584300070,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005203639,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23,2025-03-22T00:00:00+01:00,2025,1
5206299,GARRIGUE (déposante),GARRIGUE (déposante),,GARRIGUE (déposante),33529,La Teste-de-Buch,243300563,CA Bassin d'Arcachon Sud (COBAS),"44.631776, -1.147154","{""coordinates"": [-1.147154, 44.631776], ""type"": ""Point""}",1072,43920655800017,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206299,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
3102897,SC CHATEAU DES FOUGERES,SC CHATEAU DES FOUGERES,,SC CHATEAU DES FOUGERES,33213,La Brède,243301264,CC de Montesquieu,"44.67503, -0.532536","{""coordinates"": [-0.532536, 44.67503], ""type"": ""Point""}",120,52131706500014,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003102897,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-02-10T00:00:00+01:00,2025,0
5211841,SMICVAL - déchetterie,SMICVAL,déchetterie — Libourne,SMICVAL — déchetterie — Libourne,33243,Libourne,200070092,CA du Libournais,"44.917365, -0.237225","{""coordinates"": [-0.237225, 44.917365], ""type"": ""Point""}",1715,,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211841,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-06-13T00:00:00+02:00,2025,0
3103693,SCEA VIGNOBLES FAURE,SCEA VIGNOBLES FAURE,,SCEA VIGNOBLES FAURE,33394,Saint-Émilion,200035533,CC du Grand Saint Emilionnais,"44.913869, -0.174783","{""coordinates"": [-0.174783, 44.913869], ""type"": ""Point""}",173,40255504900012,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103693,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-02-10T00:00:00+01:00,2025,0
5208821,SECAPRESS SA,SECAPRESS SA,"Bordeaux — 16, rue Fondaudège","SECAPRESS SA — Bordeaux — 16, rue Fondaudège",33063,Bordeaux,243300316,Bordeaux Métropole,"44.845739, -0.579143","{""coordinates"": [-0.579143, 44.845739], ""type"": ""Point""}",1458,43411652100064,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208821,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,96,2026-02-28T00:00:00+01:00,2026,1
100302959,REGIE DE L'EAU BORDEAUX METROPOLE,REGIE DE L'EAU BORDEAUX METROPOLE,Saint-Médard-en-Jalles — avenue de thil,REGIE DE L'EAU BORDEAUX METROPOLE — Saint-Médard-en-Jalles — avenue de thil,33449,Saint-Médard-en-Jalles,243300316,Bordeaux Métropole,"44.890619, -0.69475","{""coordinates"": [-0.69475, 44.890619], ""type"": ""Point""}",2874,89513467400020,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100302959,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,2025-12-03T00:00:00+01:00,2025,0
5206849,ELF Relais de Gradignan,ELF Relais de Gradignan,,ELF Relais de Gradignan,33192,Gradignan,243300316,Bordeaux Métropole,"44.776711, -0.611657","{""coordinates"": [-0.611657, 44.776711], ""type"": ""Point""}",1148,32942603500013,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206849,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,65,2025-02-10T00:00:00+01:00,2025,0
5211952,Communauté de communes de MONTESQUIEU,Communauté de communes de MONTESQUIEU,La Brède,Communauté de communes de MONTESQUIEU — La Brède,33213,La Brède,243301264,CC de Montesquieu,"44.688138, -0.50376","{""coordinates"": [-0.50376, 44.688138], ""type"": ""Point""}",1748,24330126400038,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211952,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,84,2025-12-25T00:00:00+01:00,2025,2
5206153,SCOTPA - St Jean d'Illac,SCOTPA,St Jean d'Illac,SCOTPA — St Jean d'Illac,33422,Saint-Jean-d'Illac,243301165,CC Jalle-Eau-Bourde,"44.812406, -0.729389","{""coordinates"": [-0.729389, 44.812406], ""type"": ""Point""}",1040,32810390800039,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206153,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42,2025-02-10T00:00:00+01:00,2025,0
3106488,BEL Francis,BEL Francis,,BEL Francis,33433,Saint-Loubès,243301249,CC Les Rives de la Laurence,"44.927626, -0.43009","{""coordinates"": [-0.43009, 44.927626], ""type"": ""Point""}",344,41275428500010,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106488,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,2025-02-10T00:00:00+01:00,2025,2
3105437,SARL VINI SERVICES,SARL VINI SERVICES,,SARL VINI SERVICES,33058,Blaye,200023794,CC de Blaye,"45.123152, -0.66283","{""coordinates"": [-0.66283, 45.123152], ""type"": ""Point""}",278,38097560700017,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105437,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,82,2025-04-19T00:00:00+02:00,2025,4
5211788,UNIVERSITE BORDEAUX 1,UNIVERSITE BORDEAUX 1,,UNIVERSITE BORDEAUX 1,33522,Talence,243300316,Bordeaux Métropole,"44.804737, -0.58957","{""coordinates"": [-0.58957, 44.804737], ""type"": ""Point""}",1695,52958077100010,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211788,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,94,2025-02-10T00:00:00+01:00,2025,0
5213961,EARL DOMAINE DE MILLAUDS,EARL DOMAINE DE MILLAUDS,,EARL DOMAINE DE MILLAUDS,33445,Saint-Martin-du-Bois,200070092,CA du Libournais,"45.037216, -0.268333","{""coordinates"": [-0.268333, 45.037216], ""type"": ""Point""}",2108,32780625300016,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213961,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2026-03-15T00:00:00+01:00,2026,1
53318342,SCEA PIERRE YUNG ET FILS,SCEA PIERRE YUNG ET FILS,,SCEA PIERRE YUNG ET FILS,33349,Quinsac,243301439,CC des Portes de l'Entre-Deux-Mers,"44.753116, -0.50509","{""coordinates"": [-0.50509, 44.753116], ""type"": ""Point""}",2256,38357440700011,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053318342,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2026-03-15T00:00:00+01:00,2026,1
5201113,DECONS Raymond,DECONS Raymond,,DECONS Raymond,33349,Quinsac,243301439,CC des Portes de l'Entre-Deux-Mers,"44.758462, -0.483605","{""coordinates"": [-0.483605, 44.758462], ""type"": ""Point""}",753,78197319300019,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201113,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,56,2025-02-10T00:00:00+01:00,2025,0
5206724,SOCIETE NOUVELLE CHALLENGER,SOCIETE NOUVELLE CHALLENGER,,SOCIETE NOUVELLE CHALLENGER,33229,Lanton,243301504,CA du Bassin d'Arcachon Nord (COBAN),"44.727358, -1.006145","{""coordinates"": [-1.006145, 44.727358], ""type"": ""Point""}",1129,49973080200026,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206724,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38,2026-02-11T00:00:00+01:00,2026,1
53326549,EARL VIGNOBLES TOUTIGEAC,EARL VIGNOBLES TOUTIGEAC,,EARL VIGNOBLES TOUTIGEAC,33523,Targon,200069599,CC Rurales de l'Entre-Deux-Mers,"44.735499, -0.263937","{""coordinates"": [-0.263937, 44.735499], ""type"": ""Point""}",2567,40971955600014,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326549,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-03-12T00:00:00+01:00,2025,0
5214041,DOMAINE DE CHEVALIER,DOMAINE DE CHEVALIER,,DOMAINE DE CHEVALIER,33274,Martillac,243301264,CC de Montesquieu,"44.704889, -0.56532","{""coordinates"": [-0.56532, 44.704889], ""type"": ""Point""}",2127,32800641600015,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005214041,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-02-10T00:00:00+01:00,2025,0
100042903,SOCIETE DES NOUVEAUX HYPERMARCHES,SOCIETE DES NOUVEAUX HYPERMARCHES,,SOCIETE DES NOUVEAUX HYPERMARCHES,33240,Lesparre-Médoc,200069995,CC Médoc Coeur de Presqu'île,"45.310536, -0.941398","{""coordinates"": [-0.941398, 45.310536], ""type"": ""Point""}",2751,48759616500117,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100042903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,2025-08-22T00:00:00+02:00,2025,2
5209133,NEXSTONE (ex CMGO),NEXSTONE (ex CMGO),Saint-Selve,NEXSTONE (ex CMGO) — Saint-Selve,33452,Saint-Michel-de-Rieufret,200069581,CC Convergence Garonne,"44.653583, -0.441934","{""coordinates"": [-0.441934, 44.653583], ""type"": ""Point""}",1511,53743318700375,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209133,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,08,2025-07-08T00:00:00+02:00,2025,0
100078294,F-TECH ATLANTIQUE,F-TECH ATLANTIQUE,,F-TECH ATLANTIQUE,33281,Mérignac,243300316,Bordeaux Métropole,"44.854069, -0.678266","{""coordinates"": [-0.678266, 44.854069], ""type"": ""Point""}",2790,53026496900029,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100078294,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,2026-03-26T00:00:00+01:00,2026,1
5204007,DILMEX - ISDI,DILMEX,ISDI,DILMEX — ISDI,33517,Soussans,243301447,CC Médoc Estuaire,"45.043323, -0.72111","{""coordinates"": [-0.72111, 45.043323], ""type"": ""Point""}",915,34210696000020,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005204007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,08,2025-09-06T00:00:00+02:00,2025,0
5208621,EHTP,EHTP,Mios,EHTP — Mios,33284,Mios,243301504,CA du Bassin d'Arcachon Nord (COBAN),"44.618815, -0.85698","{""coordinates"": [-0.85698, 44.618815], ""type"": ""Point""}",1429,43998740500024,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208621,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5201214,BONNIN JEAN BERNARD,BONNIN JEAN BERNARD,,BONNIN JEAN BERNARD,33433,Saint-Loubès,243301249,CC Les Rives de la Laurence,"44.931449, -0.423612","{""coordinates"": [-0.423612, 44.931449], ""type"": ""Point""}",793,33952851500028,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201214,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
3102058,EARL DAL PRA Jacques,EARL DAL PRA Jacques,,EARL DAL PRA Jacques,33372,Saint-Antoine-du-Queyret,200069599,CC Rurales de l'Entre-Deux-Mers,"44.763697, 0.011725","{""coordinates"": [0.011725, 44.763697], ""type"": ""Point""}",75,41769105200019,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003102058,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-02-10T00:00:00+01:00,2025,0
5211258,LECLERC Blaye Distribution (ancien site),LECLERC Blaye Distribution (ancien site),,LECLERC Blaye Distribution (ancien site),33100,Cars,200023794,CC de Blaye,"45.128659, -0.640564","{""coordinates"": [-0.640564, 45.128659], ""type"": ""Point""}",1613,31922755900014,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211258,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-11-01T00:00:00+01:00,2025,1
5206747,CHEDIK Abdelkader,CHEDIK Abdelkader,,CHEDIK Abdelkader,33416,Saint-Girons-d'Aiguevives,200023794,CC de Blaye,"45.153552, -0.530191","{""coordinates"": [-0.530191, 45.153552], ""type"": ""Point""}",1131,,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206747,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
3106032,Monsieur TANTILLO et Madame PETRAULT,Monsieur TANTILLO et Madame PETRAULT,,Monsieur TANTILLO et Madame PETRAULT,33042,Belin-Béliet,243301405,CC du Val de l'Eyre,"44.48054, -0.771214","{""coordinates"": [-0.771214, 44.48054], ""type"": ""Point""}",313,53026467000023,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,2025-02-10T00:00:00+01:00,2025,1
5211664,PUBLISI Syndic,PUBLISI Syndic,,PUBLISI Syndic,33281,Mérignac,243300316,Bordeaux Métropole,"44.83341, -0.684525","{""coordinates"": [-0.684525, 44.83341], ""type"": ""Point""}",1669,89322383400019,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211664,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5201415,METRO,METRO,,METRO,33550,Villenave-d'Ornon,243300316,Bordeaux Métropole,"44.766967, -0.563589","{""coordinates"": [-0.563589, 44.766967], ""type"": ""Point""}",879,,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201415,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
3107059,INTERMARCHE SAINT ANDRE DISTRIBUTION,INTERMARCHE SAINT ANDRE DISTRIBUTION,,INTERMARCHE SAINT ANDRE DISTRIBUTION,33366,Saint-André-de-Cubzac,243301223,CC du Grand Cubzaguais,"44.996673, -0.429074","{""coordinates"": [-0.429074, 44.996673], ""type"": ""Point""}",395,39476267800016,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003107059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,2025-02-10T00:00:00+01:00,2025,3
53319859,EPLEFPA CHATEAU LA TOUR BLANCHE,EPLEFPA CHATEAU LA TOUR BLANCHE,,EPLEFPA CHATEAU LA TOUR BLANCHE,33060,Bommes,200043974,CC du Sud Gironde,"44.541867, -0.350795","{""coordinates"": [-0.350795, 44.541867], ""type"": ""Point""}",2304,19331424200018,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053319859,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-03-27T00:00:00+01:00,2025,0
3103364,CUMA DE L'ENGRANNE,CUMA DE L'ENGRANNE,,CUMA DE L'ENGRANNE,33301,Naujan-et-Postiac,243301454,CC Castillon/Pujols,"44.802296, -0.155341","{""coordinates"": [-0.155341, 44.802296], ""type"": ""Point""}",150,80932410600016,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103364,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01,2025-02-10T00:00:00+01:00,2025,1
5207374,Mairie  -  Fours,Mairie  -  Fours,,Mairie  -  Fours,33172,Fours,200023794,CC de Blaye,"45.174542, -0.628545","{""coordinates"": [-0.628545, 45.174542], ""type"": ""Point""}",1208,,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207374,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5205688,ECOMICRO,ECOMICRO,Bordeaux,ECOMICRO — Bordeaux,33063,Bordeaux,243300316,Bordeaux Métropole,"44.841696, -0.563355","{""coordinates"": [-0.563355, 44.841696], ""type"": ""Point""}",1001,40995791700027,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205688,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
3101202,SCEA DES VIGNOBLES DESPUJOLS,SCEA DES VIGNOBLES DESPUJOLS,,SCEA DES VIGNOBLES DESPUJOLS,33120,Cérons,200069581,CC Convergence Garonne,"44.627281, -0.335823","{""coordinates"": [-0.335823, 44.627281], ""type"": ""Point""}",37,43759542400015,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-02-10T00:00:00+01:00,2025,0
5210537,ENTREPRISE COURRIAN,ENTREPRISE COURRIAN,Gaillan-en-Médoc,ENTREPRISE COURRIAN — Gaillan-en-Médoc,33177,Gaillan-en-Médoc,200069995,CC Médoc Coeur de Presqu'île,"45.285248, -0.985113","{""coordinates"": [-0.985113, 45.285248], ""type"": ""Point""}",1594,32734196200014,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005210537,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,08,2025-10-19T00:00:00+02:00,2025,2
5201163,SMICVAL -St Denis de Pile,SMICVAL -St Denis de Pile,,SMICVAL -St Denis de Pile,33393,Saint-Denis-de-Pile,200070092,CA du Libournais,"44.996701, -0.155654","{""coordinates"": [-0.155654, 44.996701], ""type"": ""Point""}",770,88531095300017,AUTORISATION,NON_SEVESO,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201163,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,93,2025-02-10T00:00:00+01:00,2025,2
53325073,LES OURSONS DE PETIT PALAIS,LES OURSONS DE PETIT PALAIS,,LES OURSONS DE PETIT PALAIS,33393,Saint-Denis-de-Pile,200070092,CA du Libournais,"44.986985, -0.190482","{""coordinates"": [-0.190482, 44.986985], ""type"": ""Point""}",2501,48936129500012,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053325073,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2026-03-02T00:00:00+01:00,2026,0
53320845,SAS GONFRIER FRERES,SAS GONFRIER FRERES,,SAS GONFRIER FRERES,33241,Lestiac-sur-Garonne,200069581,CC Convergence Garonne,"44.695443, -0.374882","{""coordinates"": [-0.374882, 44.695443], ""type"": ""Point""}",2376,33760846700011,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053320845,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01,2025-03-12T00:00:00+01:00,2025,1
53326684,COTTREAU PASCAL,COTTREAU PASCAL,,COTTREAU PASCAL,33489,Saint-Vivien-de-Blaye,243301181,CC Latitude Nord Gironde,"45.107103, -0.512365","{""coordinates"": [-0.512365, 45.107103], ""type"": ""Point""}",2606,40288926500011,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326684,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-03-12T00:00:00+01:00,2025,0
100298212,CAMPING INTERNATIONAL DE BORDEAUX BRUGES,CAMPING INTERNATIONAL DE BORDEAUX BRUGES,,CAMPING INTERNATIONAL DE BORDEAUX BRUGES,33075,Bruges,243300316,Bordeaux Métropole,"44.881397, -0.603247","{""coordinates"": [-0.603247, 44.881397], ""type"": ""Point""}",2866,50836299300034,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100298212,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-10-22T00:00:00+02:00,2025,1
100127194,SAS MAUBRAC,SAS MAUBRAC,,SAS MAUBRAC,33433,Saint-Loubès,243301249,CC Les Rives de la Laurence,"44.9188, -0.455222","{""coordinates"": [-0.455222, 44.9188], ""type"": ""Point""}",2803,34367907200011,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100127194,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,2025-04-01T00:00:00+02:00,2025,1
5213459,SCI COM,SCI COM,,SCI COM,33056,Blanquefort,243300316,Bordeaux Métropole,"44.927928, -0.610527","{""coordinates"": [-0.610527, 44.927928], ""type"": ""Point""}",2036,44817180100021,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213459,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,68,2025-02-10T00:00:00+01:00,2025,1
100302965,REGIE DE L'EAU BORDEAUX METROPOLE,REGIE DE L'EAU BORDEAUX METROPOLE,Villenave-d'Ornon,REGIE DE L'EAU BORDEAUX METROPOLE — Villenave-d'Ornon,33039,Bègles,243300316,Bordeaux Métropole,"44.797463, -0.568384","{""coordinates"": [-0.568384, 44.797463], ""type"": ""Point""}",2877,89513467400020,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100302965,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,2025-12-03T00:00:00+01:00,2025,0
5208708,SUEZ Organique,SUEZ Organique,Audenge,SUEZ Organique — Audenge,33019,Audenge,243301504,CA du Bassin d'Arcachon Nord (COBAN),"44.732835, -0.977739","{""coordinates"": [-0.977739, 44.732835], ""type"": ""Point""}",1440,34530688000864,AUTORISATION,NON_SEVESO,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208708,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,38,2026-01-16T00:00:00+01:00,2026,0
5205128,MALET - St Christoly de Blaye,MALET,St Christoly de Blaye,MALET — St Christoly de Blaye,33382,Saint-Christoly-de-Blaye,200023794,CC de Blaye,"45.130623, -0.507618","{""coordinates"": [-0.507618, 45.130623], ""type"": ""Point""}",952,30269887300015,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205128,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42,2025-02-10T00:00:00+01:00,2025,0
5200719,SCI PRENDS Y GARDE,SCI PRENDS Y GARDE,,SCI PRENDS Y GARDE,33138,Coutras,200070092,CA du Libournais,"45.042385, -0.125057","{""coordinates"": [-0.125057, 45.042385], ""type"": ""Point""}",598,,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200719,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5201135,KERWICH LANDRY,KERWICH LANDRY,,KERWICH LANDRY,33374,Saint-Aubin-de-Blaye,243300811,CC de l'Estuaire,"45.264361, -0.561678","{""coordinates"": [-0.561678, 45.264361], ""type"": ""Point""}",761,31725765700013,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201135,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5207042,BTVA,BTVA,,BTVA,33320,Petit-Palais-et-Cornemps,200035533,CC du Grand Saint Emilionnais,"44.986041, -0.059888","{""coordinates"": [-0.059888, 44.986041], ""type"": ""Point""}",1168,39846750600026,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207042,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,45,2026-01-23T00:00:00+01:00,2026,3
