codeAiot;raisonSociale;"adresse1";"adresse2";"adresse3";codePostal;codeInsee;commune;codeNaf;numeroSiret;coordonneeX;coordonneeY;systemeCoordonnees;longitude;latitude;bovins;porcs;volailles;carriere;eolienne;industrie;prioriteNationale;statutSeveso;ied;serviceAiot;etatActivite;regimeVigueur;url
"0005213713";"MONSIEUR CLAUDY JUET";"1 B LIEU DIT LA MAISONNEUVE";;;"33860";"33351";Reignac;"01";"41388336400023";422048;6465893;"2154";-0.543463;45.236233;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213713"
"0005212784";"GUINTOLI - St Jean d'Illac";"Lieu dit Les Cantines";;;"33127";"33422";"Saint-Jean-d'Illac";"43";"44775408600091";401372;6416958;"2154";-0.776843;44.787481;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212784"
"0005205400";"PAPREC D3E (ex ACOOR ENVIRON(EK199)";"Chemin du Grans Pas";"ZI Auguste II";;"33610";"33122";Cestas;;"37996656700016";405917;6414370;"2154";-0.717907;44.766148;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205400"
"0005201139";"SIORAT - St Aubin de Branne";"Port de St AUBIN";"Propriété Granulats d'Aquitaine";;"33420";"33375";"Saint-Aubin-de-Branne";"42";"67682013700054";449532;6417158;"2154";-0.168566;44.808343;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201139"
"0053325113";"LOU GASCOUN SA";;"ZAC  La Prade";;"33650";"33448";"Saint-Médard-d'Eyrans";;"35066140100025";422728;6405810;"2154";-0.500868;44.696079;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053325113"
"0005212502";"SOCIETE CIVILE D'EXPLOITATION AGRICOLE DU CHATEAU PERENNE PAR ABREVIATION SCEA DU CHATEAU PERENNE";"Château Pérenne";"D737";;"33390";"33405";"SAINT-GENES-DE-BLAYE";"01";"83446510600013";414394;6457928;"2154";-0.636231;45.161456;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212502"
"0053320834";"SCEA VITICOLE HERITIERS DUBOS";;"Château Mancèdre";;"33850";"33238";Léognan;;"41522861800013";414132;6407759;"2154";-0.610378;44.710124;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053320834"
"0003104726";"MADAME RIGOLE ANNIE FRANCE";"3 Pont du grand moulin";"Château Barry";;"33420";"33298";Moulon;"01";"34288437600019";445434;6423345;"2154";-0.223545;44.862508;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003104726"
"0005201294";"AUDY SAS";"CHEMIN DE BEDILLON";;;"33160";"33494";SALAUNES;"16";"45520322400023";397631;6433812;"2154";-0.834426;44.937425;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201294"
"0005201036";"CIE COMMERCIALE MANUTENTION PETROLIERE";"ZI de Trompeloup";"Boulevard Halimbourg";;"33250";"33395";Pauillac;"52";"57645046400119";405727;6465727;"2154";-0.751126;45.227954;false;false;false;false;false;true;true;"Seveso seuil haut";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201036"
"0005200447";"BARDINET SAS";"Domaine de Fleurenne";"B.P. n°513";;"33290";"33056";Blanquefort;"11";"30171146100071";414448;6431910;"2154";-0.620367;44.927464;false;false;false;false;false;true;true;"Seveso seuil bas";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200447"
"0005206341";"SABLIERE DE SAINT JEAN D'ILLAC";"Aux Sauts";;;"33127";"33422";"Saint-Jean-d'Illac";"08";"51368023100018";396517;6420829;"2154";-0.840529;44.820184;false;false;false;true;false;false;true;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206341"
"0003101975";"Jean-Luc LACOSTE";"6 avenue du Vieux Moulin";;;"33450";"33433";"Saint-Loubès";"46";"53880964100011";427115;6431135;"2154";-0.459549;44.925604;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101975"
"0053321002";"PERNOD RICARD FRANCE";"8 CRS DU MARECHAL FOCH";;;"33720";"33327";PODENSAC;"11";"30365637500829";434014;6400392;"2154";-0.35564;44.651758;false;false;false;false;false;true;false;"Non Seveso";false;"DDPP 33";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053321002"
"0005200365";"Communauté de Communes du Bazadais";"lieu-dit Pirette";;;"33430";"33036";Bazas;"84";"20004398200012";444365;6375671;"2154";-0.212519;44.433278;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200365"
"0005209089";"MERCK BIODEVELOPMENT";"Site Montesquieu";"1 rue Jacques Monod";;"33650";"33274";Martillac;"72";"35172344000092";416173;6407586;"2154";-0.584537;44.709405;false;false;false;false;false;false;false;;false;"DREAL NA";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209089"
"0005208397";NAVARRA;"Testemaure Sud";"Rue du Val de l'Eyre";;"33380";"33555";Marcheprime;;"33139544200022";395085;6406255;"2154";-0.849638;44.688502;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208397"
"0005213244";"GERY Philippe";"863 route de Blaye";"lieu-dit ""Pied Sec""";;"33820";"33374";"Saint-Aubin-de-Blaye";"45";"35329211300027";419913;6468327;"2154";-0.572047;45.257261;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213244"
"0005205148";"Les Docks Pétroliers d'Ambès (DPA)";"-";;;"33710";"33035";"Bayon-sur-Gironde";"52";"58542007800040";416411;6444135;"2154";-0.602581;45.038227;false;false;false;false;false;true;true;"Seveso seuil haut";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205148"
"0003101966";"THIERRY BOULANGER";"4 ROUTE DU CABERNET";"Château Guérin-Jacquet";;"33640";"33334";Portets;"01";"44243851100010";429481;6404263;"2154";-0.414868;44.684826;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101966"
"0005208922";"BORDEAUX BOIS SERVICE";"12 avenue Jacqueline Auriol";;;"33689";"33281";Mérignac;"46";"32802448400045";408968;6422632;"2154";-0.684261;44.841738;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208922"
"0003102555";"CHAUSSADE DUBOE TRANSPORTS";"62 avenue du Pérou";;;"33370";"33013";"Artigues-près-Bordeaux";;"30072513200058";424980;6424741;"2154";-0.483008;44.867247;false;false;false;false;false;false;false;;false;"DREAL NA";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003102555"
"0005206925";"LASSIE - (ex Lartigue)";Delorme;"Allée de Bordeaux";;"33470";"33199";"Gujan-Mestras";;;377188;6401265;"2154";-1.071957;44.635556;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206925"
"0005208703";"POMONA PASSIONFROID";"Parc d'activités";"3 rue de Newton";;"33370";"33535";Tresses;"46";"55204499201715";424996;6421302;"2154";-0.480887;44.836321;false;false;false;false;false;false;false;;false;"DREAL NA";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208703"
"0100303992";"M.A.G. 33";"71 avenue de Branne";;;"33370";"33535";Tresses;;"34752655000046";424010;6421865;"2154";-0.493666;44.840993;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0100303992"
"0005207543";"MAIRIE - Pellegrue";"La Cambette";;;"33790";"33316";Pellegrue;;"21330316700018";468610;6409079;"2154";0.076334;44.742285;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207543"
"0053324993";"LOUSTAU BRUNO";"AU DUC";"Le Petit Duc";;"33430";"33180";Gans;;"41274695000010";449197;6378385;"2154";-0.153223;44.459443;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053324993"
"0003103878";"SC CHATEAU MAZEYRES";"56 AVENUE GEORGES POMPIDOU";;;"33500";"33243";Libourne;"01";"34803646800018";444824;6431115;"2154";-0.23529;44.932182;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103878"
"0005200356";"usine DRT";;;;"33530";"33032";Bassens;"20";"98552015400016";421093;6429039;"2154";-0.534605;44.904351;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200356"
"0005204029";"SAMIN SA";"Testemaure Nord & Sud - 62 Rue du Val de l'Eyre";;;"33380";"33555";Marcheprime;;"57213458300085";395416;6406570;"2154";-0.845659;44.691479;false;false;false;true;false;false;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005204029"
"0003102380";"SAS LAMONT FINANCIERE";"CHATEAU LABOURDETTE";;;"33540";"33482";"Saint-Sulpice-de-Pommiers";"01";"53379902900020";453637;6402274;"2154";-0.109279;44.675917;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003102380"
"0003100796";"EURL LACOSTE";"Lieu dit Pont de Ribet";"Parcelle n°AA48";;"33450";"33207";Izon;;"53880964100011";435730;6430185;"2154";-0.349953;44.920402;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003100796"
"0003103442";SCASOLOG;"ZI Auguste-Toctoucau";"Avenue du Maréchal de Lattre de Tassigny";;"33610";"33122";Cestas;;"82852853900012";405508;6414230;"2154";-0.722987;44.764716;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103442"
"0053319653";"SOC COOP VINICOLE ALLIANCE BOURG";"4 RUE DU PUYFAURE";"AUBIE ET ESPESSAS";;"33240";"33018";"Val de Virvée";"11";"78202284200028";432684;6440929;"2154";-0.394369;45.015879;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053319653"
"0005213237";"SAS OLIVIER ROUX";"LD GAUBERT";;;"33240";"33542";Vérac;"01";"79226559700015";437069;6438413;"2154";-0.337406;44.994928;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213237"
"0005212432";"EARL VIGNOBLES LA CROIX DUPLESSIS";CHARDON;;;"33710";"33530";Teuillac;"01";"75249591100014";421157;6450628;"2154";-0.546073;45.098563;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212432"
"0053318430";"ANTOINE MOUEIX S.A.S.";"RTE DU MILIEU";"BP 40100";;"33330";"33394";"Saint-Émilion";"46";"49274965000015";447300;6427868;"2154";-0.202263;44.90388;false;false;false;false;false;true;false;"Non Seveso";false;"DDPP 33";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053318430"
"0005201047";"Société des Applications Routières";"106 Avenue de Noès";;;"33600";"33318";Pessac;"74";"40073192300035";411504;6419144;"2154";-0.650163;44.811428;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201047"
"0100051237";"SARL AQUITAINE MATERIAUX (selfbeton)";"31 bis, route de Branne";"Lieu-dit Bertin";;"33750";"33028";Baron;;"34216994300020";436535;6420395;"2154";-0.334524;44.832645;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0100051237"
"0005207781";"BORDEAUX METROPOLE - déchetterie";"Allée de Mégevie";;;"33170";"33192";Gradignan;"84";"24330031600011";412126;6415252;"2154";-0.640036;44.776684;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207781"
"0003103781";"A.M.F. QUALITE SECURITE ENVIRONNEMENT (ex LOGISUN)";"3 route de la Poste";"ZAE DE Coussères";;"33210";"33164";Fargues;"71";"44846491700047";439981;6387084;"2154";-0.273492;44.534312;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103781"
"0005211736";"Electricité Réseau Distribution France";"2 rue du COLLEGE";;;"33420";"33350";Rauzan;"35";"55208131762992";452191;6414437;"2154";-0.133599;44.78482;false;false;false;false;false;false;false;;false;"DREAL NA";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211736"
"0053326693";"SCEV TORDEUR";;"LES GUYONNETS";;"33490";"33543";Verdelais;"01";"43206165300015";443728;6394267;"2154";-0.23007;44.60031;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326693"
"0005208615";SCEA;;;;"33290";"33312";Parempuyre;;"30057641000041";417879;6434426;"2154";-0.578372;44.951501;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208615"
"0005209828";SARL;"86 Cours de Verdun";;;"33210";"33227";Langon;"47";"41809766300029";442591;6387262;"2154";-0.240763;44.536882;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209828"
"0003105310";"GFA DU CHATEAU RABAUD PROMIS";"CHAT RABAUD PROMIS";;;"33210";"33060";Bommes;"01";"32021605400017";434758;6389721;"2154";-0.340573;44.556062;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105310"
"0003105980";"SAS MELUSINE ENERGIE";"Grand bois Majou nord";;;"33124";"33002";Aillas;;"85036642800017";456412;6381070;"2154";-0.063914;44.486151;false;false;false;false;false;true;false;"Non Seveso";false;"DDPP 33";"En fin d'exploitation";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105980"
"0005213714";"SCEA CHANTAL ET JEAN MARIE MADO";"LIEU DIT MORILLON";;;"33390";"33089";Campugnan;"01";"45344400200019";420506;6460130;"2154";-0.559785;45.18377;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213714"
"0053320068";"LAGARDE FRANCIS";;"LD  LES PLANQUETTES";;"33240";"33143";"Cubzac-les-Ponts";"01";"34857805500017";428611;6435968;"2154";-0.443277;44.969666;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053320068"
"0005205919";"VEOLIA PROPRETE AQUITAINE";"2919, route de Saint-Médard d'Eyrans";;;"33140";"33080";Cadaujac;"38";"33451628300010";421264;6409611;"2154";-0.521467;44.729679;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205919"
"0003106344";"SAS AGRIENERGIE";"Brannas sud";;;"33124";"33072";Brannens;;"85017968000010";449817;6385361;"2154";-0.148932;44.522414;false;false;false;false;false;false;false;;false;"DDPP 33";;Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106344"
"0005200538";MARTINEZ;"43 Quai de Brazza";;;"33000";"33063";Bordeaux;;;419741;6424722;"2154";-0.549258;44.864976;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200538"
"0053318172";"NAZELLI FREDERIC";"Château Puy de Guirande";GUIRANDE;;"33860";"33380";"Val-de-Livenne";;"32724141000023";421054;6469651;"2154";-0.558275;45.269634;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053318172"
"0053321919";"MAISON BOUEY";"1 RUE COMMANDERIE DES TEMPLIERS";;;"33440";"33003";"Ambarès-et-Lagrave";"46";"45920149700045";425644;6431230;"2154";-0.478227;44.925877;false;false;false;false;false;true;false;"Non Seveso";false;"DDPP 33";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053321919"
"0005213761";"SOC CIVILE DU CLOS SAINT VINCENT";"252 PETIT BIGAROUX";;;"33330";"33480";"Saint-Sulpice-de-Faleyrens";"01";"37945415000028";448432;6422596;"2154";-0.18524;44.856865;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213761"
"0100303946";"SCI SIGNAT";"Batiment 2";"Z.a La Palu";;"33240";"33143";"Cubzac-les-Ponts";;;427842;6435583;"2154";-0.452808;44.9659;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0100303946"
"0100296926";"DELAIR Henri";"89 avenue du Périgord";;;"33370";"33496";Salleb?uf;;;432579;6420659;"2154";-0.384675;44.833504;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0100296926"
"0053316988";"SCEA CHATEAU PENEAU";"Château Péneau";;;"33550";"33201";Haux;;"40862274400014";432825;6408710;"2154";-0.375105;44.726119;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053316988"
"0005203534";"MAURICE - Blanquefort";"ARBOUDEAU EST";;;"33290";"33056";Blanquefort;"10";"49905691900016";415030;6432984;"2154";-0.613622;44.937364;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005203534"
"0005204955";"JARDEL SERVICES";"ZI - 11 rue des Fougères";;;"33450";"33433";"Saint-Loubès";"49";"38361062300134";427409;6430376;"2154";-0.455406;44.918893;false;false;false;false;false;false;false;;false;"DREAL NA";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005204955"
"0053320911";"SCEA DU CHATEAU GIGAULT";"1, Gigault";"CHATEAU GIGAULT";;"33390";"33280";Mazion;"01";"41852397300026";416488;6459086;"2154";-0.610282;45.172737;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053320911"
"0005200945";CACOLAC;"Z.I. La Rivière";"Rue Gustave Eiffel";;"33850";"33238";Léognan;"11";"45620239900048";414062;6411078;"2154";-0.613177;44.739945;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200945"
"0005212303";"STE EXPL AGRICOLE FRANQUINOTTE";"LD FRANQUINOTTE";;;"33420";"33194";Grézillac;"01";"32930317600013";445991;6418206;"2154";-0.213852;44.816482;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212303"
"0003100629";"Garage HAPPY AUTO";"ZA de Calens";;;"33640";"33037";Beautiran;"45";"48468383400010";426066;6406430;"2154";-0.459119;44.702979;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003100629"
"0005207471";"CMGO (ex GAIA)";"A Première Bâche";;;"33720";"33552";Virelade;"08";"47120092300111";429152;6400692;"2154";-0.417066;44.65258;false;false;false;true;false;false;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207471"
"0005213932";"EARL CHATEAU SAINT CLERC";"19 LIEU DIT CHAPEAU";;;"33920";"33126";"Civrac-de-Blaye";"01";"33346412100016";428444;6450056;"2154";-0.453205;45.096325;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213932"
"0005209787";"MAIRIE - Arveyres";"Port du Noyer";;;"33500";"33015";Arveyres;;"21330015500016";440670;6425720;"2154";-0.285052;44.882105;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209787"
"0053320846";"SOCIETE COOPERATIVE AGRICOLE UNIVITIS";"Village des Bouhets Sud";;;"33220";"33242";"Les Lèves-et-Thoumeyragues";"46";"33055838800014";476883;6414581;"2154";0.178292;44.794496;false;false;false;false;false;true;false;"Non Seveso";false;"DDPP 33";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053320846"
"0005207771";"EPHREM Fabrice";"Rue de la Mandraude";;;"33390";"33325";Plassac;"43";"40218597900026";413411;6450965;"2154";-0.64464;45.09842;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207771"
"0005208337";GPMB;"Bassin de radoub n° 3";;;"33530";"33032";Bassens;"52";"78180414100021";421106;6428734;"2154";-0.534267;44.901613;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208337"
"0005207706";"MAIRIE - Louchats";Canton;;;"33650";"33077";"Cabanac-et-Villagrains";;"21330077500011";415389;6389807;"2154";-0.58424;44.549192;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En fin d'exploitation";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207706"
"0005213769";"SCEA VIGNOBLES DE GORON";"6 LIEU DIT ALLAIRE";;;"33860";"33351";Reignac;"01";"45224087200013";424297;6464432;"2154";-0.514001;45.223995;false;false;false;false;false;false;false;;false;"DDPP 33";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213769"
"0005201102";"LABROUSSE ET FILS";"8 Mautems et Brandin";;;"33730";"33336";Préchac;;"38418497400036";433260;6371588;"2154";-0.349735;44.392403;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201102"
"0005201397";SALPROLAIT;;;;"33140";"33550";"Villenave-d'Ornon";;;419872;6415344;"2154";-0.542277;44.780682;false;false;false;false;false;true;false;"Non Seveso";false;"DDPP 33";"En fin d'exploitation";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201397"
"0005207315";"GREEN RECUP'33 (ex LARROUDE)";"8 bis rue Gustave Eiffel";;;"33290";"33056";Blanquefort;"38";"30812809900022";414805;6431198;"2154";-0.615435;44.921207;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207315"
"0005207291";"CEMEX GRANULATS Sud-Ouest SAS";"Berron, Bois de Berron, Sedot";;;"33480";"33022";Avensan;"08";"89695029200228";406862;6441893;"2154";-0.722368;45.014076;false;false;false;true;false;false;true;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207291"
"0053321157";"SCEA DES VIGNOBLES BALLARIN LOUIS";;"CHATEAU GRAND HOUSTEAU";;"33490";"33411";"Saint-Germain-de-Grave";"01";"40903066500015";444709;6396892;"2154";-0.219067;44.624283;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053321157"
"0100296975";"XEROS ENVIRONNEMENT";"Passe des Villas";"Lande de Bellevue Sud";;"33700";"33281";Merignac;;"78868999000018";404644;6422332;"2154";-0.738739;44.837211;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0100296975"
"0053326540";"PUEYO DIDIER";;PIOCHET;;"33490";"33440";"Saint-Martial";"01";"39009734300011";446302;6396987;"2154";-0.199051;44.62572;false;false;false;false;false;false;false;;false;"DDPP 33";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326540"
"0005211531";"RINGMERIT EPSILON";"Parc d'Activités des Lacs";;;"33290";"33056";Blanquefort;"68";"41817902400058";415260;6431160;"2154";-0.609653;44.921053;false;false;false;false;false;true;false;"Non Seveso";false;"DREAL NA";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211531"
"0003105333";"MENOREAU Michel";"Pointe Emile";;;"33980";"33019";Audenge;;;385533;6408135;"2154";-0.971227;44.701149;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105333"
"0003103727";"AUTO CENTER";"rue du Pont neuf";;;"33520";"33075";Bruges;"45";"53188423700011";415969;6427126;"2154";-0.598348;44.885062;false;false;false;false;false;false;false;;false;"DREAL NA";;"Non ICPE";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103727"
"0005200793";"PICOTY RESEAU SAS";"A630 - Rocade Sud";"Aire de Thouars";;"33170";"33192";Gradignan;"47";"51310084200188";415701;6416094;"2154";-0.595379;44.785731;false;false;false;false;false;false;false;;false;"DREAL NA";;"Autres régimes";"https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200793"
"0053324928";"SOCIETE PISCICOLE DE PERROUTA";"Route de Lucmau";Bourrot;;"33430";"33046";"Bernos-Beaulac";;"39280943000045";439103;6367995;"2154";-0.274573;44.362294;false;false;false;false;false;true;false;"Non Seveso";false;"DDPP 33";"En exploitation avec titre";Autorisation;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0053324928"
"0003102286";"RAYMOND VINS FINS INTERNATIONAUX";"ZAE DU BOIS MAJOU SUD";;;"33124";"33002";Aillas;"46";"38373341700042";457542;6383303;"2154";-0.050799;44.506631;false;false;false;false;false;true;false;"Non Seveso";false;"DDPP 33";"En exploitation avec titre";Enregistrement;"https://www.georisques.gouv.fr/risques/installations/donnees/details/0003102286"
